# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
1156 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9804 1156 00000000.png

1157 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9802 1157 00000000.png

1158 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9801 1158 00000000.png

1159 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.98 1159 00000000.png

1160 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9799 1160 00000000.png

1161 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9798 1161 00000000.png

1162 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9797 1162 00000000.png

1163 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9797 1163 00000000.png

1164 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9796 1164 00000000.png

1165 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9795 1165 00000000.png

1166 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9795 1166 00000000.png

1167 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9794 1167 00000000.png

1168 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9794 1168 00000000.png

1169 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9793 1169 00000000.png

1170 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9793 1170 00000000.png

1171 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9793 1171 00000000.png

1172 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9793 1172 00000000.png

1173 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9792 1173 00000000.png

1174 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9792 1174 00000000.png

1175 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9792 1175 00000000.png

1176 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9792 1176 00000000.png

1177 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164611 43.9792 1177 00000000.png

1178 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9791 1178 00000000.png

1179 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9791 1179 00000000.png

1180 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9791 1180 00000000.png

1181 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9791 1181 00000000.png

1182 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.9791 1182 00000000.png

1183 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9791 1183 00000000.png

1184 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9791 1184 00000000.png

1185 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164611 43.9791 1185 00000000.png

1186 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.9791 1186 00000000.png

1187 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164611 43.9791 1187 00000000.png

1188 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164611 43.979 1188 00000000.png

1189 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164611 43.979 1189 00000000.png

1190 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.16461 43.979 1190 00000000.png

1191 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.16461 43.979 1191 00000000.png

1192 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164611 43.979 1192 00000000.png

1193 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.979 1193 00000000.png

1194 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.979 1194 00000000.png

1195 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164613 43.979 1195 00000000.png

1196 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164612 43.979 1196 00000000.png

1197 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164611 43.979 1197 00000000.png

1198 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164611 43.979 1198 00000000.png

1199 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.16461 43.979 1199 00000000.png

1200 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.16461 43.979 1200 00000000.png

1201 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1201 00000000.png

1202 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1202 00000000.png

1203 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1203 00000000.png

1204 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1204 00000000.png

1205 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1205 00000000.png

1206 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1206 00000000.png

1207 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1207 00000000.png

1208 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1208 00000000.png

1209 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1209 00000000.png

1210 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1210 00000000.png

1211 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1211 00000000.png

1212 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1212 00000000.png

1213 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1213 00000000.png

1214 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1214 00000000.png

1215 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1215 00000000.png

1216 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1216 00000000.png

1217 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1217 00000000.png

1218 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1218 00000000.png

1219 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1219 00000000.png

1220 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1220 00000000.png

1221 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1221 00000000.png

1222 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1222 00000000.png

1223 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1223 00000000.png

1224 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1224 00000000.png

1225 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1225 00000000.png

1226 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1226 00000000.png

1227 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1227 00000000.png

1228 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1228 00000000.png

1229 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1229 00000000.png

1230 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1230 00000000.png

1231 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1231 00000000.png

1232 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1232 00000000.png

1233 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1233 00000000.png

1234 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1234 00000000.png

1235 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1235 00000000.png

1236 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1236 00000000.png

1237 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1237 00000000.png

1238 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1238 00000000.png

1239 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1239 00000000.png

1240 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1240 00000000.png

1241 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1241 00000000.png

1242 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1242 00000000.png

1243 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1243 00000000.png

1244 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1244 00000000.png

1245 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1245 00000000.png

1246 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1246 00000000.png

1247 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1247 00000000.png

1248 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1248 00000000.png

1249 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1249 00000000.png

1250 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1250 00000000.png

1251 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1251 00000000.png

1252 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1252 00000000.png

1253 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1253 00000000.png

1254 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1254 00000000.png

1255 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1255 00000000.png

1256 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1256 00000000.png

1257 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1257 00000000.png

1258 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1258 00000000.png

1259 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1259 00000000.png

1260 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1260 00000000.png

1261 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1261 00000000.png

1262 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1262 00000000.png

1263 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1263 00000000.png

1264 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1264 00000000.png

1265 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1265 00000000.png

1266 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1266 00000000.png

1267 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1267 00000000.png

1268 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1268 00000000.png

1269 0.00149264 0.0530304 -0.77455 0.630284 46.348 0.164609 43.979 1269 00000000.png


